Column3;Column4;Column5;Column6;Column7;Column8
  2.211891209317595E+06; -1.834881075074643E+08; -1.599754836478606E+05;  2.097048259274710E+01;  1.663694826383325E+01; -7.622730584412487E-01
  2.218182153965175E+06; -1.834831163299610E+08; -1.602041653632969E+05;  2.096914838904490E+01;  1.663756840847348E+01; -7.622717109832253E-01
  2.224472698349833E+06; -1.834781249664290E+08; -1.604328466743529E+05;  2.096781417330991E+01;  1.663818845462920E+01; -7.622703625123961E-01
  2.230762842467964E+06; -1.834731334168980E+08; -1.606615275807008E+05;  2.096647994555495E+01;  1.663880840231183E+01; -7.622690130289183E-01
  2.237052586315960E+06; -1.834681416813975E+08; -1.608902080820650E+05;  2.096514570579227E+01;  1.663942825153280E+01; -7.622676625326577E-01
  2.243341929890245E+06; -1.834631497599570E+08; -1.611188881780878E+05;  2.096381145403354E+01;  1.664004800230344E+01; -7.622663110232164E-01
  2.249630873187184E+06; -1.834581576526060E+08; -1.613475678685606E+05;  2.096247719028985E+01;  1.664066765463501E+01; -7.622649584998955E-01
  2.255919416203201E+06; -1.834531653593740E+08; -1.615762471531034E+05;  2.096114291457171E+01;  1.664128720853860E+01; -7.622636049617322E-01
  2.262207558934718E+06; -1.834481728802907E+08; -1.618049260314405E+05;  2.095980862688905E+01;  1.664190666402514E+01; -7.622622504074794E-01
  2.268495301378131E+06; -1.834431802153854E+08; -1.620336045032665E+05;  2.095847432725126E+01;  1.664252602110535E+01; -7.622608948356273E-01
  2.274782643529892E+06; -1.834381873646879E+08; -1.622622825682461E+05;  2.095714001566713E+01;  1.664314527978972E+01; -7.622595382443933E-01
  2.281069585386366E+06; -1.834331943282274E+08; -1.624909602261037E+05;  2.095580569214494E+01;  1.664376444008846E+01; -7.622581806317408E-01
  2.287356126943976E+06; -1.834282011060336E+08; -1.627196374765337E+05;  2.095447135669241E+01;  1.664438350201146E+01; -7.622568219953783E-01
  2.293642268199176E+06; -1.834232076981360E+08; -1.629483143192008E+05;  2.095313700931674E+01;  1.664500246556831E+01; -7.622554623327709E-01
  2.299928009148359E+06; -1.834182141045641E+08; -1.631769907538220E+05;  2.095180265002464E+01;  1.664562133076820E+01; -7.622541016411502E-01
  2.306213349787980E+06; -1.834132203253474E+08; -1.634056667800620E+05;  2.095046827882230E+01;  1.664624009761995E+01; -7.622527399175221E-01
  2.312498290114462E+06; -1.834082263605154E+08; -1.636343423976675E+05;  2.094913389571546E+01;  1.664685876613193E+01; -7.622513771586803E-01
  2.318782830124229E+06; -1.834032322100976E+08; -1.638630176062584E+05;  2.094779950070941E+01;  1.664747733631209E+01; -7.622500133612151E-01
  2.325066969813704E+06; -1.833982378741234E+08; -1.640916924055666E+05;  2.094646509380901E+01;  1.664809580816784E+01; -7.622486485215250E-01
  2.331350709179342E+06; -1.833932433526225E+08; -1.643203667952865E+05;  2.094513067501874E+01;  1.664871418170615E+01; -7.622472826358413E-01
  2.337634048217505E+06; -1.833882486456243E+08; -1.645490407750458E+05;  2.094379624434266E+01;  1.664933245693339E+01; -7.622459157002259E-01
  2.343916986924738E+06; -1.833832537531582E+08; -1.647777143445835E+05;  2.094246180178454E+01;  1.664995063385541E+01; -7.622445477106004E-01
  2.350199525297433E+06; -1.833782586752538E+08; -1.650063875035718E+05;  2.094112734734781E+01;  1.665056871247743E+01; -7.622431786627581E-01
  2.356481663331956E+06; -1.833732634119405E+08; -1.652350602516979E+05;  2.093979288103563E+01;  1.665118669280410E+01; -7.622418085523792E-01
  2.362763401024878E+06; -1.833682679632479E+08; -1.654637325886041E+05;  2.093845840285091E+01;  1.665180457483938E+01; -7.622404373750529E-01
  2.369044738372505E+06; -1.833632723292055E+08; -1.656924045140073E+05;  2.093712391279637E+01;  1.665242235858659E+01; -7.622390651262965E-01
  2.375325675371349E+06; -1.833582765098426E+08; -1.659210760275573E+05;  2.093578941087454E+01;  1.665304004404836E+01; -7.622376918015688E-01
  2.381606212017834E+06; -1.833532805051888E+08; -1.661497471289709E+05;  2.093445489708785E+01;  1.665365763122660E+01; -7.622363173963098E-01
  2.387886348308414E+06; -1.833482843152737E+08; -1.663784178178981E+05;  2.093312037143864E+01;  1.665427512012250E+01; -7.622349419059340E-01
  2.394166084239483E+06; -1.833432879401266E+08; -1.666070880940259E+05;  2.093178583392921E+01;  1.665489251073644E+01; -7.622335653258796E-01
  2.400445419807553E+06; -1.833382913797770E+08; -1.668357579569891E+05;  2.093045128456185E+01;  1.665550980306809E+01; -7.622321876516276E-01
  2.406724355009049E+06; -1.833332946342545E+08; -1.670644274065048E+05;  2.092911672333894E+01;  1.665612699711628E+01; -7.622308088787086E-01
  2.413002889840394E+06; -1.833282977035886E+08; -1.672930964422077E+05;  2.092778215026295E+01;  1.665674409287902E+01; -7.622294290027538E-01
  2.419281024298012E+06; -1.833233005878087E+08; -1.675217650637776E+05;  2.092644756533652E+01;  1.665736109035348E+01; -7.622280480195069E-01
  2.425558758378416E+06; -1.833183032869442E+08; -1.677504332709238E+05;  2.092511296856251E+01;  1.665797798953598E+01; -7.622266659248496E-01
  2.431836092078000E+06; -1.833133058010248E+08; -1.679791010632142E+05;  2.092377835994404E+01;  1.665859479042193E+01; -7.622252827148390E-01
  2.438113025393188E+06; -1.833083081300798E+08; -1.682077684404328E+05;  2.092244373948458E+01;  1.665921149300589E+01; -7.622238983857468E-01
  2.444389558320463E+06; -1.833033102741388E+08; -1.684364354021400E+05;  2.092110910718797E+01;  1.665982809728146E+01; -7.622225129340574E-01
  2.450665690856308E+06; -1.832983122332312E+08; -1.686651019480750E+05;  2.091977446305853E+01;  1.666044460324134E+01; -7.622211263565388E-01
  2.456941422997147E+06; -1.832933140073867E+08; -1.688937680778205E+05;  2.091843980710108E+01;  1.666106101087725E+01; -7.622197386502370E-01
  2.463216754739404E+06; -1.832883155966346E+08; -1.691224337911457E+05;  2.091710513932102E+01;  1.666167732017996E+01; -7.622183498125450E-01
  2.469491686079562E+06; -1.832833170010044E+08; -1.693510990876257E+05;  2.091577045972445E+01;  1.666229353113926E+01; -7.622169598412096E-01
  2.475766217014045E+06; -1.832783182205257E+08; -1.695797639669478E+05;  2.091443576831812E+01;  1.666290964374394E+01; -7.622155687343852E-01
  2.482040347539365E+06; -1.832733192552280E+08; -1.698084284287542E+05;  2.091310106510966E+01;  1.666352565798179E+01; -7.622141764906605E-01
  2.488314077651918E+06; -1.832683201051408E+08; -1.700370924727023E+05;  2.091176635010750E+01;  1.666414157383955E+01; -7.622127831090957E-01
  2.494587407348245E+06; -1.832633207702936E+08; -1.702657560984790E+05;  2.091043162332106E+01;  1.666475739130296E+01; -7.622113885892592E-01
  2.500860336624771E+06; -1.832583212507159E+08; -1.704944193057418E+05;  2.090909688476076E+01;  1.666537311035667E+01; -7.622099929312887E-01
  2.507132865477920E+06; -1.832533215464372E+08; -1.707230820941404E+05;  2.090776213443815E+01;  1.666598873098430E+01; -7.622085961358920E-01
  2.513404993904263E+06; -1.832483216574871E+08; -1.709517444633096E+05;  2.090642737236595E+01;  1.666660425316837E+01; -7.622071982044130E-01
  2.519676721900165E+06; -1.832433215838951E+08; -1.711804064129665E+05;  2.090509259857252E+01;  1.666721967693939E+01; -7.622057991439206E-01
  2.525948049462229E+06; -1.832383213256908E+08; -1.714090679426938E+05;  2.090375781305320E+01;  1.666783500228394E+01; -7.622043989470138E-01
  2.532218976586848E+06; -1.832333208829036E+08; -1.716377290522158E+05;  2.090242301582317E+01;  1.666845022918669E+01; -7.622029976161713E-01
  2.538489503270537E+06; -1.832283202555631E+08; -1.718663897411227E+05;  2.090108820689856E+01;  1.666906535763340E+01; -7.622015951542709E-01
  2.544759629509807E+06; -1.832233194436989E+08; -1.720950500091910E+05;  2.089975338629630E+01;  1.666968038761090E+01; -7.622001915645757E-01
  2.551029355301142E+06; -1.832183184473404E+08; -1.723237098559737E+05;  2.089841855403412E+01;  1.667029531910704E+01; -7.621987868506999E-01
  2.557298680641085E+06; -1.832133172665173E+08; -1.725523692811951E+05;  2.089708371013049E+01;  1.667091015211069E+01; -7.621973810165477E-01
  2.563567605526090E+06; -1.832083159012590E+08; -1.727810282844678E+05;  2.089574885460451E+01;  1.667152488661175E+01; -7.621959740663264E-01
  2.569836129952669E+06; -1.832033143515951E+08; -1.730096868655235E+05;  2.089441398747588E+01;  1.667213952260111E+01; -7.621945660044886E-01
  2.576104253917396E+06; -1.831983126175553E+08; -1.732383450239673E+05;  2.089307910876485E+01;  1.667275406007062E+01; -7.621931568357043E-01
  2.582371977416754E+06; -1.831933106991689E+08; -1.734670027595088E+05;  2.089174421849212E+01;  1.667336849901310E+01; -7.621917465648593E-01
  2.588639300447345E+06; -1.831883085964657E+08; -1.736956600717977E+05;  2.089040931667886E+01;  1.667398283942230E+01; -7.621903351969950E-01
  2.594906223005623E+06; -1.831833063094751E+08; -1.739243169605210E+05;  2.088907440334654E+01;  1.667459708129291E+01; -7.621889227372964E-01
  2.601172745088190E+06; -1.831783038382268E+08; -1.741529734253287E+05;  2.088773947851701E+01;  1.667521122462051E+01; -7.621875091910733E-01
  2.607438866691589E+06; -1.831733011827502E+08; -1.743816294659153E+05;  2.088640454221233E+01;  1.667582526940156E+01; -7.621860945637220E-01
  2.613704587812394E+06; -1.831682983430750E+08; -1.746102850819603E+05;  2.088506959445481E+01;  1.667643921563339E+01; -7.621846788607085E-01
  2.619969908447117E+06; -1.831632953192307E+08; -1.748389402731284E+05;  2.088373463526689E+01;  1.667705306331419E+01; -7.621832620875519E-01
  2.626234828592360E+06; -1.831582921112469E+08; -1.750675950391144E+05;  2.088239966467117E+01;  1.667766681244296E+01; -7.621818442497972E-01
  2.632499348244756E+06; -1.831532887191531E+08; -1.752962493795753E+05;  2.088106468269028E+01;  1.667828046301948E+01; -7.621804253529785E-01
  2.638763467400879E+06; -1.831482851429789E+08; -1.755249032942057E+05;  2.087972968934690E+01;  1.667889401504435E+01; -7.621790054026159E-01
  2.645027186057240E+06; -1.831432813827539E+08; -1.757535567827001E+05;  2.087839468466368E+01;  1.667950746851892E+01; -7.621775844042027E-01
  2.651290504210532E+06; -1.831382774385076E+08; -1.759822098447382E+05;  2.087705966866323E+01;  1.668012082344525E+01; -7.621761623631595E-01
  2.657553421857327E+06; -1.831332733102697E+08; -1.762108624800444E+05;  2.087572464136806E+01;  1.668073407982616E+01; -7.621747392848413E-01
  2.663815938994229E+06; -1.831282689980696E+08; -1.764395146882236E+05;  2.087438960280055E+01;  1.668134723766512E+01; -7.621733151745067E-01
  2.670078055617899E+06; -1.831232645019369E+08; -1.766681664690375E+05;  2.087305455298289E+01;  1.668196029696630E+01; -7.621718900373100E-01
  2.676339771724910E+06; -1.831182598219013E+08; -1.768968178221509E+05;  2.087171949193712E+01;  1.668257325773449E+01; -7.621704638782667E-01
  2.682601087311894E+06; -1.831132549579922E+08; -1.771254687472358E+05;  2.087038441968500E+01;  1.668318611997510E+01; -7.621690367022635E-01
  2.688862002375603E+06; -1.831082499102392E+08; -1.773541192440465E+05;  2.086904933624803E+01;  1.668379888369415E+01; -7.621676085140212E-01
  2.695122516912550E+06; -1.831032446786718E+08; -1.775827693122551E+05;  2.086771424164741E+01;  1.668441154889823E+01; -7.621661793180996E-01
  2.701382630919456E+06; -1.830982392633197E+08; -1.778114189515486E+05;  2.086637913590404E+01;  1.668502411559447E+01; -7.621647491188774E-01
  2.707642344393015E+06; -1.830932336642123E+08; -1.780400681616440E+05;  2.086504401903846E+01;  1.668563658379047E+01; -7.621633179205283E-01
  2.713901657329798E+06; -1.830882278813792E+08; -1.782687169421986E+05;  2.086370889107081E+01;  1.668624895349441E+01; -7.621618857270320E-01
  2.720160569726527E+06; -1.830832219148500E+08; -1.784973652929664E+05;  2.086237375202088E+01;  1.668686122471484E+01; -7.621604525421430E-01
  2.726419081579894E+06; -1.830782157646543E+08; -1.787260132136345E+05;  2.086103860190797E+01;  1.668747339746081E+01; -7.621590183694016E-01
  2.732677192886561E+06; -1.830732094308214E+08; -1.789546607038975E+05;  2.085970344075099E+01;  1.668808547174174E+01; -7.621575832121028E-01
  2.738934903643250E+06; -1.830682029133810E+08; -1.791833077634573E+05;  2.085836826856839E+01;  1.668869744756746E+01; -7.621561470733100E-01
  2.745192213846624E+06; -1.830631962123627E+08; -1.794119543920383E+05;  2.085703308537811E+01;  1.668930932494812E+01; -7.621547099558237E-01
  2.751449123493373E+06; -1.830581893277960E+08; -1.796406005893350E+05;  2.085569789119762E+01;  1.668992110389420E+01; -7.621532718621955E-01
  2.757705632580251E+06; -1.830531822597102E+08; -1.798692463550568E+05;  2.085436268604388E+01;  1.669053278441646E+01; -7.621518327947170E-01
  2.763961741103917E+06; -1.830481750081351E+08; -1.800978916889206E+05;  2.085302746993332E+01;  1.669114436652595E+01; -7.621503927554185E-01
  2.770217449061096E+06; -1.830431675731001E+08; -1.803265365906358E+05;  2.085169224288184E+01;  1.669175585023391E+01; -7.621489517460374E-01
  2.776472756448537E+06; -1.830381599546348E+08; -1.805551810598522E+05;  2.085035700490483E+01;  1.669236723555180E+01; -7.621475097680586E-01
  2.782727663262963E+06; -1.830331521527687E+08; -1.807838250963911E+05;  2.084902175601708E+01;  1.669297852249123E+01; -7.621460668226838E-01
  2.788982169501066E+06; -1.830281441675312E+08; -1.810124686998501E+05;  2.084768649623286E+01;  1.669358971106397E+01; -7.621446229108262E-01
  2.795236275159597E+06; -1.830231359989518E+08; -1.812411118700430E+05;  2.084635122556588E+01;  1.669420080128185E+01; -7.621431780331385E-01
  2.801489980235279E+06; -1.830181276470602E+08; -1.814697546065822E+05;  2.084501594402927E+01;  1.669481179315682E+01; -7.621417321899759E-01
  2.807743284724921E+06; -1.830131191118858E+08; -1.816983969092518E+05;  2.084368065163562E+01;  1.669542268670080E+01; -7.621402853814221E-01
  2.813996188625187E+06; -1.830081103934580E+08; -1.819270387777165E+05;  2.084234534839692E+01;  1.669603348192576E+01; -7.621388376072833E-01
  2.820248691932887E+06; -1.830031014918065E+08; -1.821556802117154E+05;  2.084101003432464E+01;  1.669664417884363E+01; -7.621373888670906E-01
  2.826500794644743E+06; -1.829980924069606E+08; -1.823843212109432E+05;  2.083967470942965E+01;  1.669725477746624E+01; -7.621359391600988E-01
  2.832752496757478E+06; -1.829930831389498E+08; -1.826129617751166E+05;  2.083833937372230E+01;  1.669786527780536E+01; -7.621344884852963E-01
  2.839003798267871E+06; -1.829880736878037E+08; -1.828416019039378E+05;  2.083700402721237E+01;  1.669847567987257E+01; -7.621330368414085E-01
  2.845254699172735E+06; -1.829830640535517E+08; -1.830702415971160E+05;  2.083566866990911E+01;  1.669908598367931E+01; -7.621315842268972E-01
  2.851505199468732E+06; -1.829780542362233E+08; -1.832988808543757E+05;  2.083433330182122E+01;  1.669969618923679E+01; -7.621301306399761E-01
  2.857755299152732E+06; -1.829730442358480E+08; -1.835275196754038E+05;  2.083299792295690E+01;  1.670030629655599E+01; -7.621286760786123E-01
  2.864004998221427E+06; -1.829680340524552E+08; -1.837561580599174E+05;  2.083166253332384E+01;  1.670091630564756E+01; -7.621272205405303E-01
  2.870254296671599E+06; -1.829630236860744E+08; -1.839847960076481E+05;  2.083032713292921E+01;  1.670152621652187E+01; -7.621257640232306E-01
  2.876503194500118E+06; -1.829580131367351E+08; -1.842134335182533E+05;  2.082899172177973E+01;  1.670213602918890E+01; -7.621243065239884E-01
  2.882751691703618E+06; -1.829530024044667E+08; -1.844420705914497E+05;  2.082765629988166E+01;  1.670274574365823E+01; -7.621228480398754E-01
  2.888999788278997E+06; -1.829479914892987E+08; -1.846707072269544E+05;  2.082632086724079E+01;  1.670335535993901E+01; -7.621213885677562E-01
  2.895247484222889E+06; -1.829429803912606E+08; -1.848993434244916E+05;  2.082498542386250E+01;  1.670396487803990E+01; -7.621199281043145E-01
  2.901494779532224E+06; -1.829379691103818E+08; -1.851279791837409E+05;  2.082364996975179E+01;  1.670457429796901E+01; -7.621184666460543E-01
  2.907741674203664E+06; -1.829329576466916E+08; -1.853566145043820E+05;  2.082231450491326E+01;  1.670518361973394E+01; -7.621170041893182E-01
  2.913988168234080E+06; -1.829279460002197E+08; -1.855852493861541E+05;  2.082097902935115E+01;  1.670579284334163E+01; -7.621155407302993E-01
  2.920234261620224E+06; -1.829229341709955E+08; -1.858138838286996E+05;  2.081964354306938E+01;  1.670640196879842E+01; -7.621140762650631E-01
  2.926479954358876E+06; -1.829179221590482E+08; -1.860425178318024E+05;  2.081830804607160E+01;  1.670701099610995E+01; -7.621126107895559E-01
  2.932725246446788E+06; -1.829129099644076E+08; -1.862711513950899E+05;  2.081697253836116E+01;  1.670761992528108E+01; -7.621111442996131E-01
  2.938970137880832E+06; -1.829078975871029E+08; -1.864997845182717E+05;  2.081563701994118E+01;  1.670822875631598E+01; -7.621096767910034E-01
  2.945214628657699E+06; -1.829028850271636E+08; -1.867284172010571E+05;  2.081430149081458E+01;  1.670883748921795E+01; -7.621082082594173E-01
  2.951458718774199E+06; -1.828978722846192E+08; -1.869570494431406E+05;  2.081296595098410E+01;  1.670944612398943E+01; -7.621067387005018E-01
  2.957702408227175E+06; -1.828928593594990E+08; -1.871856812441722E+05;  2.081163040045237E+01;  1.671005466063197E+01; -7.621052681098694E-01
  2.963945697013438E+06; -1.828878462518326E+08; -1.874143126038909E+05;  2.081029483922189E+01;  1.671066309914616E+01; -7.621037964831423E-01
  2.970188585129648E+06; -1.828828329616494E+08; -1.876429435219541E+05;  2.080895926720590E+01;  1.671127143954678E+01; -7.621023237712441E-01
  2.976431072572678E+06; -1.828778194889787E+08; -1.878715739980564E+05;  2.080762368452971E+01;  1.671187968181678E+01; -7.621008500311586E-01
  2.982673159339309E+06; -1.828728058338501E+08; -1.881002040318623E+05;  2.080628809118641E+01;  1.671248782595766E+01; -7.620993752538316E-01
  2.988914845426351E+06; -1.828677919962929E+08; -1.883288336230963E+05;  2.080495248717063E+01;  1.671309587196931E+01; -7.620978994309979E-01
  2.995156130830526E+06; -1.828627779763367E+08; -1.885574627714381E+05;  2.080361687247844E+01;  1.671370381985014E+01; -7.620964225551798E-01
  3.001397015548766E+06; -1.828577637740108E+08; -1.887860914765373E+05;  2.080228124710729E+01;  1.671431166959721E+01; -7.620949446196503E-01
  3.007637499577701E+06; -1.828527493893448E+08; -1.890147197380736E+05;  2.080094561105604E+01;  1.671491942120638E+01; -7.620934656184186E-01
  3.013877582914323E+06; -1.828477348223679E+08; -1.892433475558013E+05;  2.079960996432487E+01;  1.671552707467237E+01; -7.620919855461903E-01
  3.020117265555292E+06; -1.828427200731098E+08; -1.894719749293178E+05;  2.079827430691525E+01;  1.671613462998894E+01; -7.620905043983628E-01
  3.026356547497392E+06; -1.828377051415998E+08; -1.897006018583104E+05;  2.079693863882992E+01;  1.671674208714892E+01; -7.620890221709828E-01
  3.032595428737491E+06; -1.828326900278673E+08; -1.899292283425108E+05;  2.079560296007282E+01;  1.671734944614444E+01; -7.620875388607358E-01
  3.038833909272373E+06; -1.828276747319419E+08; -1.901578543815315E+05;  2.079426727064909E+01;  1.671795670696690E+01; -7.620860544649242E-01
  3.045071989098847E+06; -1.828226592538529E+08; -1.903864799750820E+05;  2.079293157056500E+01;  1.671856386960719E+01; -7.620845689814315E-01
  3.051309668213636E+06; -1.828176435936300E+08; -1.906151051228046E+05;  2.079159585982791E+01;  1.671917093405571E+01; -7.620830824087097E-01
  3.057546946613669E+06; -1.828126277513023E+08; -1.908437298244238E+05;  2.079026013844626E+01;  1.671977790030249E+01; -7.620815947457444E-01
  3.063783824295640E+06; -1.828076117268996E+08; -1.910723540795669E+05;  2.078892440642952E+01;  1.672038476833724E+01; -7.620801059920490E-01
  3.070020301256448E+06; -1.828025955204512E+08; -1.913009778878987E+05;  2.078758866378812E+01;  1.672099153814956E+01; -7.620786161476349E-01
  3.076256377492845E+06; -1.827975791319865E+08; -1.915296012491360E+05;  2.078625291053346E+01;  1.672159820972886E+01; -7.620771252129721E-01
  3.082492053001672E+06; -1.827925625615351E+08; -1.917582241629213E+05;  2.078491714667784E+01;  1.672220478306456E+01; -7.620756331889984E-01
  3.088727327779830E+06; -1.827875458091265E+08; -1.919868466289416E+05;  2.078358137223443E+01;  1.672281125814611E+01; -7.620741400770754E-01
  3.094962201824009E+06; -1.827825288747901E+08; -1.922154686468393E+05;  2.078224558721723E+01;  1.672341763496307E+01; -7.620726458789582E-01
  3.101196675131053E+06; -1.827775117585554E+08; -1.924440902163461E+05;  2.078090979164104E+01;  1.672402391350520E+01; -7.620711505968139E-01
  3.107430747697920E+06; -1.827724944604518E+08; -1.926727113371044E+05;  2.077957398552139E+01;  1.672463009376250E+01; -7.620696542331471E-01
  3.113664419521362E+06; -1.827674769805089E+08; -1.929013320087790E+05;  2.077823816887456E+01;  1.672523617572530E+01; -7.620681567908125E-01
  3.119897690598190E+06; -1.827624593187562E+08; -1.931299522310644E+05;  2.077690234171747E+01;  1.672584215938425E+01; -7.620666582729889E-01
  3.126130560925305E+06; -1.827574414752231E+08; -1.933585720036328E+05;  2.077556650406772E+01;  1.672644804473050E+01; -7.620651586831473E-01
  3.132363030499578E+06; -1.827524234499392E+08; -1.935871913261637E+05;  2.077423065594346E+01;  1.672705383175559E+01; -7.620636580250366E-01
  3.138595099317819E+06; -1.827474052429339E+08; -1.938158101983517E+05;  2.077289479736343E+01;  1.672765952045165E+01; -7.620621563026608E-01
  3.144826767376989E+06; -1.827423868542368E+08; -1.940444286198542E+05;  2.077155892834691E+01;  1.672826511081135E+01; -7.620606535202681E-01
  3.151058034673810E+06; -1.827373682838773E+08; -1.942730465903580E+05;  2.077022304891361E+01;  1.672887060282796E+01; -7.620591496823117E-01
  3.157288901205271E+06; -1.827323495318849E+08; -1.945016641095579E+05;  2.076888715908373E+01;  1.672947599649539E+01; -7.620576447934324E-01
  3.163519366968215E+06; -1.827273305982892E+08; -1.947302811771259E+05;  2.076755125887784E+01;  1.673008129180824E+01; -7.620561388584637E-01
  3.169749431959569E+06; -1.827223114831197E+08; -1.949588977927715E+05;  2.076621534831692E+01;  1.673068648876178E+01; -7.620546318823731E-01
  3.175979096176207E+06; -1.827172921864057E+08; -1.951875139561594E+05;  2.076487942742224E+01;  1.673129158735205E+01; -7.620531238702730E-01
  3.182208359614968E+06; -1.827122727081770E+08; -1.954161296669766E+05;  2.076354349621537E+01;  1.673189658757581E+01; -7.620516148273806E-01
  3.188437222272873E+06; -1.827072530484631E+08; -1.956447449249476E+05;  2.076220755471815E+01;  1.673250148943060E+01; -7.620501047590089E-01
  3.194665684146792E+06; -1.827022332072933E+08; -1.958733597297370E+05;  2.076087160295259E+01;  1.673310629291474E+01; -7.620485936705528E-01
  3.200893745233625E+06; -1.826972131846972E+08; -1.961019740810543E+05;  2.075953564094092E+01;  1.673371099802735E+01; -7.620470815674389E-01
  3.207121405530334E+06; -1.826921929807042E+08; -1.963305879785866E+05;  2.075819966870548E+01;  1.673431560476833E+01; -7.620455684551537E-01
  3.213348665033847E+06; -1.826871725953441E+08; -1.965592014220282E+05;  2.075686368626870E+01;  1.673492011313841E+01; -7.620440543391780E-01
  3.219575523741066E+06; -1.826821520286462E+08; -1.967878144110814E+05;  2.075552769365309E+01;  1.673552452313912E+01; -7.620425392250034E-01
  3.225801981649011E+06; -1.826771312806401E+08; -1.970164269454554E+05;  2.075419169088117E+01;  1.673612883477278E+01; -7.620410231180914E-01
  3.232028038754612E+06; -1.826721103513552E+08; -1.972450390248597E+05;  2.075285567797542E+01;  1.673673304804248E+01; -7.620395060238545E-01
  3.238253695054799E+06; -1.826670892408211E+08; -1.974736506489739E+05;  2.075151965495829E+01;  1.673733716295218E+01; -7.620379879476591E-01
  3.244478950546592E+06; -1.826620679490673E+08; -1.977022618175074E+05;  2.075018362185211E+01;  1.673794117950649E+01; -7.620364688947827E-01
  3.250703805226892E+06; -1.826570464761232E+08; -1.979308725302070E+05;  2.074884757867909E+01;  1.673854509771088E+01; -7.620349488704150E-01
  3.256928259092748E+06; -1.826520248220184E+08; -1.981594827867523E+05;  2.074751152546127E+01;  1.673914891757149E+01; -7.620334278796124E-01
  3.263152312141180E+06; -1.826470029867825E+08; -1.983880925868526E+05;  2.074617546222045E+01;  1.673975263909515E+01; -7.620319059273157E-01
  3.269375964369088E+06; -1.826419809704449E+08; -1.986167019302025E+05;  2.074483938897821E+01;  1.674035626228943E+01; -7.620303830183115E-01
  3.275599215773553E+06; -1.826369587730350E+08; -1.988453108165562E+05;  2.074350330575582E+01;  1.674095978716247E+01; -7.620288591572013E-01
  3.281822066351533E+06; -1.826319363945824E+08; -1.990739192456082E+05;  2.074216721257422E+01;  1.674156321372308E+01; -7.620273343484198E-01
  3.288044516100138E+06; -1.826269138351166E+08; -1.993025272170752E+05;  2.074083110945399E+01;  1.674216654198059E+01; -7.620258085961877E-01
  3.294266565016270E+06; -1.826218910946670E+08; -1.995311347306892E+05;  2.073949499641530E+01;  1.674276977194488E+01; -7.620242819045000E-01
  3.300488213096976E+06; -1.826168681732632E+08; -1.997597417861447E+05;  2.073815887347789E+01;  1.674337290362630E+01; -7.620227542771278E-01
  3.306709460339338E+06; -1.826118450709347E+08; -1.999883483831361E+05;  2.073682274066098E+01;  1.674397593703563E+01; -7.620212257175654E-01
  3.312930306740344E+06; -1.826068217877108E+08; -2.002169545214549E+05;  2.073548659798330E+01;  1.674457887218401E+01; -7.620196962290509E-01
  3.319150752297133E+06; -1.826017983236212E+08; -2.004455602007881E+05;  2.073415044546300E+01;  1.674518170908292E+01; -7.620181658145384E-01
  3.325370797006667E+06; -1.825967746786952E+08; -2.006741654208601E+05;  2.073281428311767E+01;  1.674578444774406E+01; -7.620166344766481E-01
  3.331590440866023E+06; -1.825917508529624E+08; -2.009027701813802E+05;  2.073147811096419E+01;  1.674638708817935E+01; -7.620151022177080E-01
  3.337809683872253E+06; -1.825867268464521E+08; -2.011313744821101E+05;  2.073014192901882E+01;  1.674698963040080E+01; -7.620135690396932E-01
  3.344028526022434E+06; -1.825817026591939E+08; -2.013599783227295E+05;  2.072880573729710E+01;  1.674759207442051E+01; -7.620120349442283E-01
  3.350246967313647E+06; -1.825766782912173E+08; -2.015885817029774E+05;  2.072746953581379E+01;  1.674819442025052E+01; -7.620104999325612E-01
  3.356465007742971E+06; -1.825716537425516E+08; -2.018171846225858E+05;  2.072613332458286E+01;  1.674879666790276E+01; -7.620089640055641E-01
  3.362682647307426E+06; -1.825666290132264E+08; -2.020457870812789E+05;  2.072479710361748E+01;  1.674939881738899E+01; -7.620074271636996E-01
  3.368899886004180E+06; -1.825616041032710E+08; -2.022743890787885E+05;  2.072346087292993E+01;  1.675000086872067E+01; -7.620058894070141E-01
  3.375116723830223E+06; -1.825565790127149E+08; -2.025029906148463E+05;  2.072212463253155E+01;  1.675060282190892E+01; -7.620043507351264E-01
  3.381333160782725E+06; -1.825515537415877E+08; -2.027315916891545E+05;  2.072078838243280E+01;  1.675120467696438E+01; -7.620028111472008E-01
  3.387549196858704E+06; -1.825465282899186E+08; -2.029601923014298E+05;  2.071945212264309E+01;  1.675180643389713E+01; -7.620012706419406E-01
  3.393764832055330E+06; -1.825415026577371E+08; -2.031887924514338E+05;  2.071811585317084E+01;  1.675240809271662E+01; -7.619997292175817E-01
  3.399980066369623E+06; -1.825364768450728E+08; -2.034173921388686E+05;  2.071677957402340E+01;  1.675300965343149E+01; -7.619981868718479E-01
  3.406194899798781E+06; -1.825314508519549E+08; -2.036459913634881E+05;  2.071544328520701E+01;  1.675361111604954E+01; -7.619966436019716E-01
  3.412409332339823E+06; -1.825264246784130E+08; -2.038745901249349E+05;  2.071410698672677E+01;  1.675421248057759E+01; -7.619950994046683E-01
  3.418623363989860E+06; -1.825213983244763E+08; -2.041031884230226E+05;  2.071277067871623E+01;  1.675481374717481E+01; -7.619935543337171E-01
