*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458196.319444444, A.D. 2018-Mar-18 19:40:00.0000,  1.282462045744479E+06, -1.842182584833906E+08, -1.288387774558067E+05,  1.982315609549573E+01,  1.807455013050421E+01, -3.436976593724950E-02,
2458196.322916667, A.D. 2018-Mar-18 19:45:00.0000,  1.288394459048003E+06, -1.842128521078809E+08, -1.288426832350343E+05,  1.972736328186654E+01,  1.796672382962967E+01,  7.737894976103554E-03,
2458196.326388889, A.D. 2018-Mar-18 19:50:00.0000,  1.294299146658480E+06, -1.842074791601925E+08, -1.288345017269999E+05,  1.963839879757164E+01,  1.785178794286591E+01,  4.617608569298515E-02,
2458196.329861111, A.D. 2018-Mar-18 19:55:00.0000,  1.300178227935165E+06, -1.842021416901693E+08, -1.288153652889431E+05,  1.955672916863586E+01,  1.773030282574620E+01,  8.073788556548589E-02,
2458196.333333333, A.D. 2018-Mar-18 20:00:00.0000,  1.306033956742227E+06, -1.841968415735744E+08, -1.287864654116333E+05,  1.948278403110373E+01,  1.760286813544528E+01,  1.112362350118694E-01,
2458196.336805556, A.D. 2018-Mar-18 20:05:00.0000,  1.311868709909528E+06, -1.841915805007900E+08, -1.287490465483218E+05,  1.941695302117114E+01,  1.747011950335161E+01,  1.375053317599129E-01,
2458196.340277778, A.D. 2018-Mar-18 20:10:00.0000,  1.317684974797815E+06, -1.841863599665675E+08, -1.287043995457143E+05,  1.935958292510882E+01,  1.733272486496335E+01,  1.594018844532963E-01,
2458196.343750000, A.D. 2018-Mar-18 20:15:00.0000,  1.323485336053193E+06, -1.841811812609262E+08, -1.286538547224998E+05,  1.931097512587054E+01,  1.719138047788750E+01,  1.768062066993679E-01,
2458196.347222222, A.D. 2018-Mar-18 20:20:00.0000,  1.329272461643755E+06, -1.841760454612888E+08, -1.285987746452093E+05,  1.927138337978151E+01,  1.704680666423223E+01,  1.896231365953103E-01,
2458196.350694444, A.D. 2018-Mar-18 20:25:00.0000,  1.335049088282973E+06, -1.841709534259306E+08, -1.285405466563553E+05,  1.924101195246914E+01,  1.689974331859458E+01,  1.977827690655589E-01,
2458196.354166667, A.D. 2018-Mar-18 20:30:00.0000,  1.340818006350219E+06, -1.841659057888058E+08, -1.284805752120018E+05,  1.922001413833404E+01,  1.675094522702114E+01,  2.012409909199180E-01,
2458196.357638889, A.D. 2018-Mar-18 20:35:00.0000,  1.346582044427693E+06, -1.841609029558006E+08, -1.284202740894854E+05,  1.920849118248257E+01,  1.660117724564823E+01,  1.999798113354725E-01,
2458196.361111111, A.D. 2018-Mar-18 20:40:00.0000,  1.352344053575546E+06, -1.841559451024466E+08, -1.283610585272908E+05,  1.920649161828084E+01,  1.645120939012615E+01,  1.940074834092256E-01,
2458196.364583333, A.D. 2018-Mar-18 20:45:00.0000,  1.358106891472071E+06, -1.841510321731154E+08, -1.283043373597264E+05,  1.921401102768257E+01,  1.630181188834256E+01,  1.833584154528998E-01,
2458196.368055556, A.D. 2018-Mar-18 20:50:00.0000,  1.363873406545013E+06, -1.841461638816953E+08, -1.282515052100122E+05,  1.923099222536515E+01,  1.615375024935771E+01,  1.680928737369314E-01,
2458196.371527778, A.D. 2018-Mar-18 20:55:00.0000,  1.369646422221810E+06, -1.841413397137389E+08, -1.282039348028153E+05,  1.925732586162087E+01,  1.600778040084827E+01,  1.482964813691883E-01,
2458196.375000000, A.D. 2018-Mar-18 21:00:00.0000,  1.375428721421510E+06, -1.841365589300523E+08, -1.281629694573134E+05,  1.929285143302709E+01,  1.586464394575914E+01,  1.240795208496905E-01,
2458196.378472222, A.D. 2018-Mar-18 21:05:00.0000,  1.381223031409651E+06, -1.841318205716842E+08, -1.281299158170968E+05,  1.933735868428891E+01,  1.572506358633479E+01,  9.557605051521989E-02,
2458196.381944444, A.D. 2018-Mar-18 21:10:00.0000,  1.387032009129494E+06, -1.841271234662558E+08, -1.281060368719846E+05,  1.939058937942921E+01,  1.558973876032412E+01,  6.294284752117996E-02,
2458196.385416667, A.D. 2018-Mar-18 21:15:00.0000,  1.392858227116346E+06, -1.841224662355643E+08, -1.280925453210175E+05,  1.945223941579991E+01,  1.545934153002117E+01,  2.635819215490809E-02,
2458196.388888889, A.D. 2018-Mar-18 21:20:00.0000,  1.398704160094649E+06, -1.841178473043759E+08, -1.280905973216295E+05,  1.952196125029784E+01,  1.533451276003442E+01, -1.397948990667253E-02,
2458196.392361111, A.D. 2018-Mar-18 21:25:00.0000,  1.404572172344476E+06, -1.841132649103196E+08, -1.281012866656482E+05,  1.959936660376280E+01,  1.521585861439601E+01, -5.785310932245480E-02,
2458196.395833333, A.D. 2018-Mar-18 21:30:00.0000,  1.410464505917430E+06, -1.841087171147788E+08, -1.281256394156963E+05,  1.968402940687279E+01,  1.510394739796856E+01, -1.050284996457691E-01,
2458196.399305556, A.D. 2018-Mar-18 21:35:00.0000,  1.416383269767016E+06, -1.841042018146791E+08, -1.281646090309024E+05,  1.977548894896938E+01,  1.499930676122054E+01, -1.552560888836192E-01,
2458196.402777778, A.D. 2018-Mar-18 21:40:00.0000,  1.422330429849714E+06, -1.840997167550558E+08, -1.282190720044374E+05,  1.987325319016247E+01,  1.490242128146770E+01, -2.082726359385401E-01,
2458196.406250000, A.D. 2018-Mar-18 21:45:00.0000,  1.428307800238907E+06, -1.840952595422915E+08, -1.282898240289986E+05,  1.997680219677477E+01,  1.481373042775684E+01, -2.638030119200732E-01,
2458196.409722222, A.D. 2018-Mar-18 21:50:00.0000,  1.434317035282910E+06, -1.840908276579053E+08, -1.283775767010450E+05,  2.008559166066986E+01,  1.473362691083356E+01, -3.215620067901774E-01,
2458196.413194444, A.D. 2018-Mar-18 21:55:00.0000,  1.440359622826695E+06, -1.840864184727798E+08, -1.284829547687024E+05,  2.019905646421766E+01,  1.466245541421104E+01, -3.812561426304342E-01,
2458196.416666667, A.D. 2018-Mar-18 22:00:00.0000,  1.446436878505677E+06, -1.840820292617137E+08, -1.286064939219803E+05,  2.031661425452642E+01,  1.460051169735177E+01, -4.425854759525185E-01,
2458196.420138889, A.D. 2018-Mar-18 22:05:00.0000,  1.452549941108197E+06, -1.840776572181880E+08, -1.287486391204298E+05,  2.043766899302945E+01,  1.454804205748166E+01, -5.052453728740280E-01,
2458196.423611111, A.D. 2018-Mar-18 22:10:00.0000,  1.458699768995881E+06, -1.840732994692425E+08, -1.289097434472293E+05,  2.056161444946165E+01,  1.450524313264899E+01, -5.689282425984574E-01,
2458196.427083333, A.D. 2018-Mar-18 22:15:00.0000,  1.464887137560099E+06, -1.840689530903628E+08, -1.290900674752593E+05,  2.068783761258786E+01,  1.447226202537275E+01, -6.333252164157166E-01,
2458196.430555556, A.D. 2018-Mar-18 22:20:00.0000,  1.471112637686163E+06, -1.840646151202852E+08, -1.292897791278809E+05,  2.081572199363379E+01,  1.444919672362520E+01, -6.981277613187764E-01,
2458196.434027778, A.D. 2018-Mar-18 22:25:00.0000,  1.477376675189853E+06, -1.840602825756331E+08, -1.295089540122151E+05,  2.094465080209782E+01,  1.443609679397027E+01, -7.630292192517301E-01,
2458196.437500000, A.D. 2018-Mar-18 22:30:00.0000,  1.483679471185356E+06, -1.840559524653087E+08, -1.297475762024969E+05,  2.107400997736664E+01,  1.443296432041724E+01, -8.277262649051274E-01,
2458196.440972222, A.D. 2018-Mar-18 22:35:00.0000,  1.490021063339531E+06, -1.840516218045694E+08, -1.300055394478142E+05,  2.120319106319980E+01,  1.443975506191283E+01, -8.919202767991123E-01,
2458196.444444444, A.D. 2018-Mar-18 22:40:00.0000,  1.496401307963669E+06, -1.840472876287269E+08, -1.302826487775594E+05,  2.133159391558269E+01,  1.445637980132977E+01, -9.553186180932993E-01,
2458196.447916667, A.D. 2018-Mar-18 22:45:00.0000,  1.502819882891774E+06, -1.840429470064173E+08, -1.305786224776357E+05,  2.145862923758639E+01,  1.448270585924708E+01, -1.017635825094430E+00,
2458196.451388889, A.D. 2018-Mar-18 22:50:00.0000,  1.509276291092694E+06, -1.840385970523948E+08, -1.308930944087654E+05,  2.158372093765295E+01,  1.451855874667762E+01, -1.078594702770852E+00,
2458196.454861111, A.D. 2018-Mar-18 22:55:00.0000,  1.515769864963561E+06, -1.840342349398122E+08, -1.312256166400462E+05,  2.170630831012196E+01,  1.456372393209804E+01, -1.137927327717657E+00,
2458196.458333333, A.D. 2018-Mar-18 23:00:00.0000,  1.522299771250248E+06, -1.840298579119565E+08, -1.315756623694003E+05,  2.182584803884416E+01,  1.461794869959606E+01, -1.195375959959374E+00,
2458196.461805556, A.D. 2018-Mar-18 23:05:00.0000,  1.528865016543090E+06, -1.840254632934172E+08, -1.319426291041821E+05,  2.194181602646450E+01,  1.468094407660158E+01, -1.250693865767222E+00,
2458196.465277778, A.D. 2018-Mar-18 23:10:00.0000,  1.535464453295439E+06, -1.840210485006672E+08, -1.323258420757800E+05,  2.205370905353984E+01,  1.475238681146758E+01, -1.303646054375132E+00,
2458196.468750000, A.D. 2018-Mar-18 23:15:00.0000,  1.542096786315382E+06, -1.840166110520459E+08, -1.327245578624606E+05,  2.216104627330231E+01,  1.483192138310529E+01, -1.354009932210388E+00,
2458196.472222222, A.D. 2018-Mar-18 23:20:00.0000,  1.548760579682052E+06, -1.840121485771361E+08, -1.331379681970477E+05,  2.226337054989890E+01,  1.491916202699435E+01, -1.401575879161544E+00,
2458196.475694444, A.D. 2018-Mar-18 23:25:00.0000,  1.555454264041185E+06, -1.840076588255330E+08, -1.335652039362192E+05,  2.236024965074724E+01,  1.501369476428971E+01, -1.446147752687962E+00,
2458196.479166667, A.D. 2018-Mar-18 23:30:00.0000,  1.562176144238323E+06, -1.840031396750047E+08, -1.340053391711265E+05,  2.245127730778392E+01,  1.511507942361976E+01, -1.487543327488678E+00,
2458196.482638889, A.D. 2018-Mar-18 23:35:00.0000,  1.568924407253563E+06, -1.839985891390482E+08, -1.344573954617530E+05,  2.253607416852189E+01,  1.522285164880602E+01, -1.525594681313238E+00,
2458196.486111111, A.D. 2018-Mar-18 23:40:00.0000,  1.575697130407840E+06, -1.839940053738464E+08, -1.349203461806327E+05,  2.261428866680828E+01,  1.533652489055010E+01, -1.560148541704797E+00,
2458196.489583333, A.D. 2018-Mar-18 23:45:00.0000,  1.582492289824545E+06, -1.839893866846277E+08, -1.353931209570020E+05,  2.268559785598970E+01,  1.545559238669296E+01, -1.591066614487169E+00,
2458196.493055556, A.D. 2018-Mar-18 23:50:00.0000,  1.589307769142032E+06, -1.839847315314341E+08, -1.358746102206111E+05,  2.274970826504838E+01,  1.557952914469530E+01, -1.618225923201419E+00,
2458196.496527778, A.D. 2018-Mar-18 23:55:00.0000,  1.596141368497133E+06, -1.839800385342888E+08, -1.363636698537618E+05,  2.280635686258433E+01,  1.570779395246235E+01, -1.641519200119923E+00,
2458196.500000000, A.D. 2018-Mar-19 00:00:00.0000,  1.602990813827723E+06, -1.839753064777527E+08, -1.368591259752661E+05,  2.285531224593869E+01,  1.583983146072107E+01, -1.660855384679797E+00,
2458196.503472222, A.D. 2018-Mar-19 00:05:00.0000,  1.609853765797168E+06, -1.839705343147474E+08, -1.373597795085460E+05,  2.289636896089787E+01,  1.597507400322471E+01, -1.676156762611972E+00,
2458196.506944444, A.D. 2018-Mar-19 00:10:00.0000,  1.616727828053117E+06, -1.839657211710482E+08, -1.378644104492366E+05,  2.292935517013188E+01,  1.611293920559219E+01, -1.687362816782911E+00,
2458196.510416667, A.D. 2018-Mar-19 00:15:00.0000,  1.623610557881325E+06, -1.839608663475561E+08, -1.383717832189202E+05,  2.295413223964226E+01,  1.625284081433216E+01, -1.694429598574803E+00,
2458196.513888889, A.D. 2018-Mar-19 00:20:00.0000,  1.630499475626349E+06, -1.839559693223500E+08, -1.388806514047831E+05,  2.297059266452806E+01,  1.639418432480796E+01, -1.697328876219665E+00,
2458196.517361111, A.D. 2018-Mar-19 00:25:00.0000,  1.637392074137837E+06, -1.839510297527931E+08, -1.393897625123709E+05,  2.297866074266848E+01,  1.653636939383266E+01, -1.696048367191813E+00,
2458196.520833333, A.D. 2018-Mar-19 00:30:00.0000,  1.644285828383476E+06, -1.839460474769548E+08, -1.398978627723306E+05,  2.297829302112042E+01,  1.667879199658670E+01, -1.690591868820913E+00,
2458196.524305556, A.D. 2018-Mar-19 00:35:00.0000,  1.651178205170363E+06, -1.839410225144132E+08, -1.404037019747496E+05,  2.296947858928614E+01,  1.682084642613872E+01, -1.680979319668265E+00,
2458196.527777778, A.D. 2018-Mar-19 00:40:00.0000,  1.658066672938526E+06, -1.839359550664710E+08, -1.409060383145586E+05,  2.295223926760682E+01,  1.696192720703129E+01, -1.667246812812899E+00,
2458196.531250000, A.D. 2018-Mar-19 00:45:00.0000,  1.664948711598784E+06, -1.839308455158037E+08, -1.414036432355717E+05,  2.292662972175453E+01,  1.710143097377872E+01, -1.649446573762477E+00,
2458196.534722222, A.D. 2018-Mar-19 00:50:00.0000,  1.671821822396159E+06, -1.839256944255455E+08, -1.418953062629551E+05,  2.289273751859820E+01,  1.723875834952421E+01, -1.627646909578652E+00,
2458196.538194444, A.D. 2018-Mar-19 00:55:00.0000,  1.678683537781924E+06, -1.839205025378078E+08, -1.423798398169205E+05,  2.285068313042728E+01,  1.737331584849036E+01, -1.601932131446815E+00,
2458196.541666667, A.D. 2018-Mar-19 01:00:00.0000,  1.685531431279689E+06, -1.839152707716221E+08, -1.428560839989260E+05,  2.280061988707154E+01,  1.750451781734946E+01, -1.572402449888106E+00,
2458196.545138889, A.D. 2018-Mar-19 01:05:00.0000,  1.692363127328277E+06, -1.839100002202931E+08, -1.433229113419876E+05,  2.274273387088396E+01,  1.763178842449144E+01, -1.539173839757455E+00,
2458196.548611111, A.D. 2018-Mar-19 01:10:00.0000,  1.699176311083555E+06, -1.839046921481469E+08, -1.437792315156087E+05,  2.267724374645390E+01,  1.775456370175245E+01, -1.502377870821663E+00,
2458196.552083333, A.D. 2018-Mar-19 01:15:00.0000,  1.705968738158673E+06, -1.838993479866596E+08, -1.442239959737360E+05,  2.260440051492333E+01,  1.787229363997230E+01, -1.462161498858531E+00,
2458196.555555556, A.D. 2018-Mar-19 01:20:00.0000,  1.712738244277060E+06, -1.838939693299480E+08, -1.446562025339380E+05,  2.252448718154469E+01,  1.798444433735775E+01, -1.418686811707658E+00,
2458196.559027778, A.D. 2018-Mar-19 01:25:00.0000,  1.719482754811764E+06, -1.838885579296094E+08, -1.450748998724893E+05,  2.243781832439828E+01,  1.809050019771482E+01, -1.372130724427324E+00,
2458196.562500000, A.D. 2018-Mar-19 01:30:00.0000,  1.726200294178873E+06, -1.838831156888939E+08, -1.454791919198185E+05,  2.234473955181423E+01,  1.818996617392608E+01, -1.322684617598177E+00,
2458196.565972222, A.D. 2018-Mar-19 01:35:00.0000,  1.732888995049894E+06, -1.838776446561988E+08, -1.458682421380728E+05,  2.224562683591595E+01,  1.828237005040980E+01, -1.270553912820088E+00,
2458196.569444444, A.D. 2018-Mar-19 01:40:00.0000,  1.739547107343972E+06, -1.838721470178723E+08, -1.462412776613533E+05,  2.214088570976933E+01,  1.836726475658428E+01, -1.215957579553888E+00,
2458196.572916667, A.D. 2018-Mar-19 01:45:00.0000,  1.746173006957263E+06, -1.838666250903203E+08, -1.465975932767838E+05,  2.203095031586896E+01,  1.844423070150332E+01, -1.159127567659420E+00,
2458196.576388889, A.D. 2018-Mar-19 01:50:00.0000,  1.752765204183251E+06, -1.838610813114114E+08, -1.469365552236885E+05,  2.191628229413274E+01,  1.851287811780143E+01, -1.100308160283896E+00,
2458196.579861111, A.D. 2018-Mar-19 01:55:00.0000,  1.759322351773769E+06, -1.838555182311780E+08, -1.472576047859415E+05,  2.179736949823755E+01,  1.857284940089754E+01, -1.039755242172755E+00,
2458196.583333333, A.D. 2018-Mar-19 02:00:00.0000,  1.765843252587914E+06, -1.838499385018192E+08, -1.475602616515681E+05,  2.167472453004881E+01,  1.862382142709244E+01, -9.777354790264035E-01,
2458196.586805556, A.D. 2018-Mar-19 02:05:00.0000,  1.772326866773039E+06, -1.838443448670138E+08, -1.478441270125955E+05,  2.154888308311354E+01,  1.866550783181649E+01, -9.145254042265618E-01,
2458196.590277778, A.D. 2018-Mar-19 02:10:00.0000,  1.778772318418950E+06, -1.838387401505581E+08, -1.481088863762841E+05,  2.142040208773614E+01,  1.869766122691732E+01, -8.504104101198093E-01,
2458196.593750000, A.D. 2018-Mar-19 02:15:00.0000,  1.785178901625186E+06, -1.838331272443503E+08, -1.483543120594099E+05,  2.128985765206148E+01,  1.872007533360792E+01, -7.856836420817537E-01,
2458196.597222222, A.D. 2018-Mar-19 02:20:00.0000,  1.791546085919917E+06, -1.838275090957515E+08, -1.485802653360814E+05,  2.115784279586849E+01,  1.873258700561739E+01, -7.206447947968790E-01,
2458196.600694444, A.D. 2018-Mar-19 02:25:00.0000,  1.797873520967126E+06, -1.838218886943591E+08, -1.487866982097924E+05,  2.102496497642507E+01,  1.873507811529248E+01, -6.555988115714957E-01,
2458196.604166667, A.D. 2018-Mar-19 02:30:00.0000,  1.804161040501297E+06, -1.838162690582384E+08, -1.489736547811553E+05,  2.089184340875897E+01,  1.872747727398002E+01, -5.908544890395637E-01,
2458196.607638889, A.D. 2018-Mar-19 02:35:00.0000,  1.810408665427476E+06, -1.838106532196676E+08, -1.491412721830308E+05,  2.075910618602440E+01,  1.870976135706317E+01, -5.267229913031741E-01,
2458196.611111111, A.D. 2018-Mar-19 02:40:00.0000,  1.816616606028885E+06, -1.838050442104566E+08, -1.492897810573280E+05,  2.062738720924377E+01,  1.868195680360260E+01, -4.635162793442733E-01,
2458196.614583333, A.D. 2018-Mar-19 02:45:00.0000,  1.822785263226479E+06, -1.837994450469157E+08, -1.494195055487603E+05,  2.049732293951325E+01,  1.864414066071321E+01, -4.015454634183060E-01,
2458196.618055556, A.D. 2018-Mar-19 02:50:00.0000,  1.828915228839219E+06, -1.837938587145505E+08, -1.495308627938852E+05,  2.036954898970345E+01,  1.859644134363395E+01, -3.411190880525794E-01,
2458196.621527778, A.D. 2018-Mar-19 02:55:00.0000,  1.835007284800798E+06, -1.837882881525770E+08, -1.496243618869483E+05,  2.024469657667327E+01,  1.853903908395920E+01, -2.825413611782270E-01,
2458196.625000000, A.D. 2018-Mar-19 03:00:00.0000,  1.841062401294082E+06, -1.837827362383509E+08, -1.497006023078486E+05,  2.012338885894731E+01,  1.847216604070854E+01, -2.261103407744214E-01,
2458196.628472222, A.D. 2018-Mar-19 03:05:00.0000,  1.847081733772933E+06, -1.837772057718175E+08, -1.497602718015611E+05,  2.000623718858144E+01,  1.839610605181669E+01, -1.721160941465421E-01,
2458196.631944444, A.D. 2018-Mar-19 03:10:00.0000,  1.853066618851095E+06, -1.837716994600923E+08, -1.498041437032074E+05,  1.989383730944912E+01,  1.831119400720537E+01, -1.208388465429797E-01,
2458196.635416667, A.D. 2018-Mar-19 03:15:00.0000,  1.859018569046736E+06, -1.837662199022887E+08, -1.498330737083778E+05,  1.978676553731489E+01,  1.821781482881403E+01, -7.254713718766492E-02,
2458196.638888889, A.D. 2018-Mar-19 03:20:00.0000,  1.864939266382903E+06, -1.837607695747114E+08, -1.498479960938841E+05,  1.968557495971726E+01,  1.811640204775834E+01, -2.749600191695567E-02,
2458196.642361111, A.D. 2018-Mar-19 03:25:00.0000,  1.870830554856032E+06, -1.837553508165379E+08, -1.498499193997234E+05,  1.959079169576278E+01,  1.800743597407759E+01,  1.407479758370567E-02,
2458196.645833333, A.D. 2018-Mar-19 03:30:00.0000,  1.876694431796610E+06, -1.837499658161108E+08, -1.498399215893075E+05,  1.950291125734951E+01,  1.789144146023247E+01,  5.194247748621539E-02,
2458196.649305556, A.D. 2018-Mar-19 03:35:00.0000,  1.882533038158745E+06, -1.837446165979597E+08, -1.498191447112486E+05,  1.942239505401639E+01,  1.776898526551364E+01,  8.590284792698899E-02,
2458196.652777778, A.D. 2018-Mar-19 03:40:00.0000,  1.888348647787452E+06, -1.837393050106736E+08, -1.497887890919074E+05,  1.934966708349845E+01,  1.764067303469856E+01,  1.157718212879697E-01,
2458196.656250000, A.D. 2018-Mar-19 03:45:00.0000,  1.894143655726910E+06, -1.837340327157342E+08, -1.497501070944071E+05,  1.928511084911606E+01,  1.750714591051623E+01,  1.413867931537443E-01,
2458196.659722222, A.D. 2018-Mar-19 03:50:00.0000,  1.899920565642655E+06, -1.837288011774179E+08, -1.497043964841589E+05,  1.922906654332335E+01,  1.736907680560518E+01,  1.626078775933326E-01,
2458196.663194444, A.D. 2018-Mar-19 03:55:00.0000,  1.905681976442754E+06, -1.837236116538625E+08, -1.496529934484139E+05,  1.918182853409050E+01,  1.722716636553274E+01,  1.793189799695050E-01,
2458196.666666667, A.D. 2018-Mar-19 04:00:00.0000,  1.911430568195552E+06, -1.837184651893882E+08, -1.495972653198838E+05,  1.914364318732802E+01,  1.708213865993458E+01,  1.914286924198585E-01,
2458196.670138889, A.D. 2018-Mar-19 04:05:00.0000,  1.917169087447494E+06, -1.837133626081449E+08, -1.495386030599326E+05,  1.911470705433243E+01,  1.693473664378457E+01,  1.988709994492854E-01,
2458196.673611111, A.D. 2018-Mar-19 04:10:00.0000,  1.922900332055151E+06, -1.837083045091521E+08, -1.494784135599211E+05,  1.909516544832152E+01,  1.678571743507347E+01,  2.016057836774552E-01,
2458196.677083333, A.D. 2018-Mar-19 04:15:00.0000,  1.928627135651439E+06, -1.837032912627752E+08, -1.494181118217334E+05,  1.908511142863829E+01,  1.663584745863036E+01,  1.996191246405594E-01,
2458196.680555556, A.D. 2018-Mar-19 04:20:00.0000,  1.934352351868898E+06, -1.836983230086724E+08, -1.493591130803078E+05,  1.908458520526086E+01,  1.648589750834168E+01,  1.929233865870845E-01,
2458196.684027778, A.D. 2018-Mar-19 04:25:00.0000,  1.940078838449448E+06, -1.836933996552294E+08, -1.493028249313906E+05,  1.909357397000721E+01,  1.633663778151326E+01,  1.815570943562088E-01,
2458196.687500000, A.D. 2018-Mar-19 04:30:00.0000,  1.945809441366643E+06, -1.836885208804803E+08, -1.492506395283267E+05,  1.911201215442980E+01,  1.618883293950497E+01,  1.655845996021537E-01,
2458196.690972222, A.D. 2018-Mar-19 04:35:00.0000,  1.951546979089171E+06, -1.836836861345001E+08, -1.492039259097576E+05,  1.913978210802832E+01,  1.604323724800182E+01,  1.450955427411769E-01,
2458196.694444444, A.D. 2018-Mar-19 04:40:00.0000,  1.957294227108896E+06, -1.836788946432366E+08, -1.491640225182101E+05,  1.917671518424586E+01,  1.590058984836195E+01,  1.202041189623761E-01,
2458196.697916667, A.D. 2018-Mar-19 04:45:00.0000,  1.963053902854294E+06, -1.836741454137350E+08, -1.491322299671471E+05,  1.922259321592898E+01,  1.576161020843430E+01,  9.104815937417143E-02,
2458196.701388889, A.D. 2018-Mar-19 04:50:00.0000,  1.968828651101202E+06, -1.836694372406950E+08, -1.491098041095585E+05,  1.927715035668888E+01,  1.562699379715079E+01,  5.778804077803024E-02,
2458196.704861111, A.D. 2018-Mar-19 04:55:00.0000,  1.974621029988110E+06, -1.836647687142869E+08, -1.490979494573846E+05,  1.934007526003946E+01,  1.549740802220713E+01,  2.060543960613259E-02,
2458196.708333333, A.D. 2018-Mar-19 05:00:00.0000,  1.980433497731596E+06, -1.836601382291423E+08, -1.490978129963279E+05,  1.941101356441749E+01,  1.537348846445376E+01, -2.029805281538088E-02,
2458196.711805556, A.D. 2018-Mar-19 05:05:00.0000,  1.986268400129050E+06, -1.836555439944272E+08, -1.491104784341231E+05,  1.948957064927015E+01,  1.525583543649496E+01, -6.470243532937658E-02,
2458196.715277778, A.D. 2018-Mar-19 05:10:00.0000,  1.992127958923936E+06, -1.836509840448954E+08, -1.491369609164670E+05,  1.957531462532503E+01,  1.514501088678649E+01, -1.123709032262292E-01,
2458196.718750000, A.D. 2018-Mar-19 05:15:00.0000,  1.998014261098742E+06, -1.836464562528173E+08, -1.491782022371516E+05,  1.966777952085837E+01,  1.504153566466421E+01, -1.630515362308156E-01,
2458196.722222222, A.D. 2018-Mar-19 05:20:00.0000,  2.003929249148250E+06, -1.836419583406736E+08, -1.492350665647388E+05,  1.976646862506903E+01,  1.494588715675193E+01, -2.164790485514816E-01,
2458196.725694444, A.D. 2018-Mar-19 05:25:00.0000,  2.009874712374896E+06, -1.836374878945010E+08, -1.493083367008492E+05,  1.987085794925467E+01,  1.485849730171510E+01, -2.723765812895191E-01,
2458196.729166667, A.D. 2018-Mar-19 05:30:00.0000,  2.015852279234320E+06, -1.836330423777773E+08, -1.493987108802795E+05,  1.998039976593387E+01,  1.477975098908338E+01, -3.304575172908581E-01,
2458196.732638889, A.D. 2018-Mar-19 05:35:00.0000,  2.021863410749972E+06, -1.836286191457266E+08, -1.495068001161367E+05,  2.009452618476111E+01,  1.470998484971468E+01, -3.904272978090937E-01,
2458196.736111111, A.D. 2018-Mar-19 05:40:00.0000,  2.027909395000488E+06, -1.836242154599283E+08, -1.496331260876507E+05,  2.021265272124404E+01,  1.464948645139952E+01, -4.519852187070974E-01,
2458196.739583333, A.D. 2018-Mar-19 05:45:00.0000,  2.033991342670053E+06, -1.836198285031039E+08, -1.497781195605174E+05,  2.033418180887476E+01,  1.459849392422632E+01, -5.148261808029631E-01,
2458196.743055556, A.D. 2018-Mar-19 05:50:00.0000,  2.040110183637232E+06, -1.836154553939452E+08, -1.499421193220243E+05,  2.045850619605710E+01,  1.455719605790954E+01, -5.786423636837048E-01,
2458196.746527778, A.D. 2018-Mar-19 05:55:00.0000,  2.046266664556473E+06, -1.836110932018360E+08, -1.501253716016114E+05,  2.058501215458669E+01,  1.452573293874570E+01, -6.431247840366892E-01,
2458196.750000000, A.D. 2018-Mar-19 06:00:00.0000,  2.052461347362369E+06, -1.836067389612894E+08, -1.503280299359933E+05,  2.071308240453522E+01,  1.450419722879190E+01, -7.079646872862799E-01,
2458196.753472222, A.D. 2018-Mar-19 06:05:00.0000,  2.058694608950645E+06, -1.836023896870659E+08, -1.505501556427628E+05,  2.084210192199710E+01,  1.449262636213308E+01, -7.728567362882455E-01,
2458196.756944444, A.D. 2018-Mar-19 06:10:00.0000,  2.064966642136425E+06, -1.835980423891689E+08, -1.507917189200893E+05,  2.097145786631537E+01,  1.449101698908508E+01, -8.374983808922751E-01,
2458196.760416667, A.D. 2018-Mar-19 06:15:00.0000,  2.071277456542313E+06, -1.835936940856945E+08, -1.510525998230278E+05,  2.110054282946000E+01,  1.449931790422638E+01, -9.015917531542721E-01,
2458196.763888889, A.D. 2018-Mar-19 06:20:00.0000,  2.077626880855054E+06, -1.835893418168470E+08, -1.513325899635330E+05,  2.122875838019429E+01,  1.451743317286397E+01, -9.648452879811851E-01,
